#,Date-Time (MDT),Temperature   (°C),Started,Button Down,Button Up,Low Power Warning,End of File
2471,07/27/2025 05:15:00,19.002,,,,,
2472,07/27/2025 05:30:00,18.906,,,,,
2473,07/27/2025 05:45:00,18.777,,,,,
2474,07/27/2025 06:00:00,18.680,,,,,
2475,07/27/2025 06:15:00,18.562,,,,,
2476,07/27/2025 06:30:00,18.466,,,,,
2477,07/27/2025 06:45:00,18.380,,,,,
2478,07/27/2025 07:00:00,18.305,,,,,
2479,07/27/2025 07:15:00,18.262,,,,,
2480,07/27/2025 07:30:00,18.262,,,,,
2481,07/27/2025 07:45:00,18.294,,,,,
2482,07/27/2025 08:00:00,18.316,,,,,
2483,07/27/2025 08:15:00,18.434,,,,,
2484,07/27/2025 08:30:00,18.530,,,,,
2485,07/27/2025 08:45:00,18.680,,,,,
2486,07/27/2025 09:00:00,18.820,,,,,
2487,07/27/2025 09:15:00,18.970,,,,,
2488,07/27/2025 09:30:00,19.195,,,,,
2489,07/27/2025 09:45:00,19.431,,,,,
2490,07/27/2025 10:00:00,19.689,,,,,
2491,07/27/2025 10:15:00,19.989,,,,,
2492,07/27/2025 10:30:00,20.289,,,,,
2493,07/27/2025 10:45:00,20.589,,,,,
2494,07/27/2025 11:00:00,20.943,,,,,
2495,07/27/2025 11:15:00,21.276,,,,,
2496,07/27/2025 11:30:00,21.619,,,,,
2497,07/27/2025 11:45:00,21.994,,,,,
2498,07/27/2025 12:00:00,22.370,,,,,
2499,07/27/2025 12:15:00,22.756,,,,,
2500,07/27/2025 12:30:00,23.099,,,,,
2501,07/27/2025 12:45:00,23.507,,,,,
2502,07/27/2025 13:00:00,23.936,,,,,
2503,07/27/2025 13:15:00,24.300,,,,,
2504,07/27/2025 13:30:00,24.719,,,,,
2505,07/27/2025 13:45:00,25.062,,,,,
2506,07/27/2025 14:00:00,25.426,,,,,
2507,07/27/2025 14:15:00,25.705,,,,,
2508,07/27/2025 14:30:00,26.081,,,,,
2509,07/27/2025 14:45:00,26.360,,,,,
2510,07/27/2025 15:00:00,26.542,,,,,
2511,07/27/2025 15:15:00,26.467,,,,,
2512,07/27/2025 15:30:00,26.263,,,,,
2513,07/27/2025 15:45:00,26.102,,,,,
2514,07/27/2025 16:00:00,26.048,,,,,
2515,07/27/2025 16:15:00,26.102,,,,,
2516,07/27/2025 16:30:00,25.952,,,,,
2517,07/27/2025 16:45:00,25.813,,,,,
2518,07/27/2025 17:00:00,25.791,,,,,
2519,07/27/2025 17:15:00,25.737,,,,,
2520,07/27/2025 17:30:00,25.587,,,,,
2521,07/27/2025 17:45:00,25.480,,,,,
2522,07/27/2025 18:00:00,25.384,,,,,
2523,07/27/2025 18:15:00,25.201,,,,,
2524,07/27/2025 18:30:00,24.997,,,,,
2525,07/27/2025 18:45:00,24.837,,,,,
2526,07/27/2025 19:00:00,24.665,,,,,
2527,07/27/2025 19:15:00,24.483,,,,,
2528,07/27/2025 19:30:00,24.311,,,,,
2529,07/27/2025 19:45:00,24.150,,,,,
2530,07/27/2025 20:00:00,24.032,,,,,
2531,07/27/2025 20:15:00,23.871,,,,,
2532,07/27/2025 20:30:00,23.764,,,,,
2533,07/27/2025 20:45:00,23.625,,,,,
2534,07/27/2025 21:00:00,23.496,,,,,
2535,07/27/2025 21:15:00,23.399,,,,,
2536,07/27/2025 21:30:00,23.314,,,,,
2537,07/27/2025 21:45:00,23.196,,,,,
2538,07/27/2025 22:00:00,23.099,,,,,
2539,07/27/2025 22:15:00,22.960,,,,,
2540,07/27/2025 22:30:00,22.842,,,,,
2541,07/27/2025 22:45:00,22.713,,,,,
2542,07/27/2025 23:00:00,22.606,,,,,
2543,07/27/2025 23:15:00,22.498,,,,,
2544,07/27/2025 23:30:00,22.402,,,,,
2545,07/27/2025 23:45:00,22.316,,,,,
2546,07/28/2025 00:00:00,22.187,,,,,
2547,07/28/2025 00:15:00,22.102,,,,,
2548,07/28/2025 00:30:00,21.984,,,,,
2549,07/28/2025 00:45:00,21.834,,,,,
2550,07/28/2025 01:00:00,21.758,,,,,
2551,07/28/2025 01:15:00,21.630,,,,,
2552,07/28/2025 01:30:00,21.522,,,,,
2553,07/28/2025 01:45:00,21.469,,,,,
2554,07/28/2025 02:00:00,21.405,,,,,
2555,07/28/2025 02:15:00,21.308,,,,,
2556,07/28/2025 02:30:00,21.233,,,,,
2557,07/28/2025 02:45:00,21.115,,,,,
2558,07/28/2025 03:00:00,21.008,,,,,
2559,07/28/2025 03:15:00,20.900,,,,,
2560,07/28/2025 03:30:00,20.772,,,,,
2561,07/28/2025 03:45:00,20.654,,,,,
2562,07/28/2025 04:00:00,20.547,,,,,
2563,07/28/2025 04:15:00,20.429,,,,,
2564,07/28/2025 04:30:00,20.311,,,,,
2565,07/28/2025 04:45:00,20.182,,,,,
2566,07/28/2025 05:00:00,20.064,,,,,
2567,07/28/2025 05:15:00,19.957,,,,,
2568,07/28/2025 05:30:00,19.828,,,,,
2569,07/28/2025 05:45:00,19.721,,,,,
2570,07/28/2025 06:00:00,19.581,,,,,
2571,07/28/2025 06:15:00,19.517,,,,,
2572,07/28/2025 06:30:00,19.431,,,,,
2573,07/28/2025 06:45:00,19.356,,,,,
2574,07/28/2025 07:00:00,19.292,,,,,
2575,07/28/2025 07:15:00,19.260,,,,,
2576,07/28/2025 07:30:00,19.249,,,,,
2577,07/28/2025 07:45:00,19.238,,,,,
2578,07/28/2025 08:00:00,19.313,,,,,
2579,07/28/2025 08:15:00,19.367,,,,,
2580,07/28/2025 08:30:00,19.495,,,,,
2581,07/28/2025 08:45:00,19.592,,,,,
2582,07/28/2025 09:00:00,19.764,,,,,
2583,07/28/2025 09:15:00,19.957,,,,,
2584,07/28/2025 09:30:00,20.150,,,,,
2585,07/28/2025 09:45:00,20.396,,,,,
2586,07/28/2025 10:00:00,20.654,,,,,
2587,07/28/2025 10:15:00,20.933,,,,,
2588,07/28/2025 10:30:00,21.244,,,,,
2589,07/28/2025 10:45:00,21.544,,,,,
2590,07/28/2025 11:00:00,21.834,,,,,
2591,07/28/2025 11:15:00,22.112,,,,,
2592,07/28/2025 11:30:00,22.413,,,,,
2593,07/28/2025 11:45:00,22.681,,,,,
2594,07/28/2025 12:00:00,22.895,,,,,
2595,07/28/2025 12:15:00,23.174,,,,,
2596,07/28/2025 12:30:00,23.603,,,,,
2597,07/28/2025 12:45:00,24.011,,,,,
2598,07/28/2025 13:00:00,24.290,,,,,
2599,07/28/2025 13:15:00,24.590,,,,,
2600,07/28/2025 13:30:00,24.933,,,,,
2601,07/28/2025 13:45:00,25.223,,,,,
2602,07/28/2025 14:00:00,25.544,,,,,
2603,07/28/2025 14:15:00,25.855,,,,,
2604,07/28/2025 14:30:00,26.113,,,,,
2605,07/28/2025 14:45:00,26.349,,,,,
2606,07/28/2025 15:00:00,26.606,,,,,
2607,07/28/2025 15:15:00,26.831,,,,,
2608,07/28/2025 15:30:00,26.982,,,,,
2609,07/28/2025 15:45:00,27.110,,,,,
2610,07/28/2025 16:00:00,27.282,,,,,
2611,07/28/2025 16:15:00,27.475,,,,,
2612,07/28/2025 16:30:00,27.561,,,,,
2613,07/28/2025 16:45:00,27.679,,,,,
2614,07/28/2025 17:00:00,27.700,,,,,
2615,07/28/2025 17:15:00,27.636,,,,,
2616,07/28/2025 17:30:00,27.443,,,,,
2617,07/28/2025 17:45:00,27.239,,,,,
2618,07/28/2025 18:00:00,27.132,,,,,
2619,07/28/2025 18:15:00,26.992,,,,,
2620,07/28/2025 18:30:00,26.831,,,,,
2621,07/28/2025 18:45:00,26.692,,,,,
2622,07/28/2025 19:00:00,26.531,,,,,
2623,07/28/2025 19:15:00,26.381,,,,,
2624,07/28/2025 19:30:00,26.145,,,,,
2625,07/28/2025 19:45:00,25.963,,,,,
2626,07/28/2025 20:00:00,25.931,,,,,
2627,07/28/2025 20:15:00,25.995,,,,,
2628,07/28/2025 20:30:00,25.920,,,,,
2629,07/28/2025 20:45:00,25.866,,,,,
2630,07/28/2025 21:00:00,25.748,,,,,
2631,07/28/2025 21:15:00,25.544,,,,,
2632,07/28/2025 21:30:00,25.298,,,,,
2633,07/28/2025 21:45:00,24.933,,,,,
2634,07/28/2025 22:00:00,24.568,,,,,
2635,07/28/2025 22:15:00,24.204,,,,,
2636,07/28/2025 22:30:00,23.850,,,,,
2637,07/28/2025 22:45:00,23.560,,,,,
2638,07/28/2025 23:00:00,23.335,,,,,
2639,07/28/2025 23:15:00,23.121,,,,,
2640,07/28/2025 23:30:00,22.938,,,,,
2641,07/28/2025 23:45:00,22.767,,,,,
2642,07/29/2025 00:00:00,22.649,,,,,
2643,07/29/2025 00:15:00,22.531,,,,,
2644,07/29/2025 00:30:00,22.434,,,,,
2645,07/29/2025 00:45:00,22.338,,,,,
2646,07/29/2025 01:00:00,22.252,,,,,
2647,07/29/2025 01:15:00,22.145,,,,,
2648,07/29/2025 01:30:00,22.080,,,,,
2649,07/29/2025 01:45:00,22.048,,,,,
2650,07/29/2025 02:00:00,21.994,,,,,
2651,07/29/2025 02:15:00,21.930,,,,,
2652,07/29/2025 02:30:00,21.919,,,,,
2653,07/29/2025 02:45:00,21.876,,,,,
2654,07/29/2025 03:00:00,21.791,,,,,
2655,07/29/2025 03:15:00,21.716,,,,,
2656,07/29/2025 03:30:00,21.598,,,,,
2657,07/29/2025 03:45:00,21.522,,,,,
2658,07/29/2025 04:00:00,21.426,,,,,
2659,07/29/2025 04:15:00,21.329,,,,,
2660,07/29/2025 04:30:00,21.265,,,,,
2661,07/29/2025 04:45:00,21.179,,,,,
2662,07/29/2025 05:00:00,21.093,,,,,
2663,07/29/2025 05:15:00,21.018,,,,,
2664,07/29/2025 05:30:00,20.943,,,,,
2665,07/29/2025 05:45:00,20.900,,,,,
2666,07/29/2025 06:00:00,20.847,,,,,
2667,07/29/2025 06:15:00,20.825,,,,,
2668,07/29/2025 06:30:00,20.793,,,,,
2669,07/29/2025 06:45:00,20.761,,,,,
2670,07/29/2025 07:00:00,20.740,,,,,
2671,07/29/2025 07:15:00,20.740,,,,,
2672,07/29/2025 07:30:00,20.729,,,,,
2673,07/29/2025 07:45:00,20.707,,,,,
2674,07/29/2025 08:00:00,20.718,,,,,
2675,07/29/2025 08:15:00,20.697,,,,,
2676,07/29/2025 08:30:00,20.686,,,,,
2677,07/29/2025 08:45:00,20.718,,,,,
2678,07/29/2025 09:00:00,20.761,,,,,
2679,07/29/2025 09:15:00,20.815,,,,,
2680,07/29/2025 09:30:00,20.868,,,,,
2681,07/29/2025 09:45:00,20.954,,,,,
2682,07/29/2025 10:00:00,21.115,,,,,
2683,07/29/2025 10:15:00,21.222,,,,,
2684,07/29/2025 10:30:00,21.276,,,,,
2685,07/29/2025 10:45:00,21.383,,,,,
2686,07/29/2025 11:00:00,21.555,,,,,
2687,07/29/2025 11:15:00,21.737,,,,,
2688,07/29/2025 11:30:00,21.898,,,,,
2689,07/29/2025 11:45:00,22.080,,,,,
2690,07/29/2025 12:00:00,22.284,,,,,
2691,07/29/2025 12:15:00,22.434,,,,,
2692,07/29/2025 12:30:00,22.574,,,,,
2693,07/29/2025 12:45:00,22.702,,,,,
2694,07/29/2025 13:00:00,22.842,,,,,
2695,07/29/2025 13:15:00,23.024,,,,,
2696,07/29/2025 13:30:00,23.163,,,,,
2697,07/29/2025 13:45:00,23.303,,,,,
2698,07/29/2025 14:00:00,23.464,,,,,
2699,07/29/2025 14:15:00,23.689,,,,,
2700,07/29/2025 14:30:00,23.925,,,,,
2701,07/29/2025 14:45:00,24.107,,,,,
2702,07/29/2025 15:00:00,24.214,,,,,
2703,07/29/2025 15:15:00,24.225,,,,,
2704,07/29/2025 15:30:00,24.236,,,,,
2705,07/29/2025 15:45:00,24.193,,,,,
2706,07/29/2025 16:00:00,24.193,,,,,
2707,07/29/2025 16:15:00,24.182,,,,,
2708,07/29/2025 16:30:00,24.161,,,,,
2709,07/29/2025 16:45:00,24.129,,,,,
2710,07/29/2025 17:00:00,24.107,,,,,
2711,07/29/2025 17:15:00,24.150,,,,,
2712,07/29/2025 17:30:00,24.118,,,,,
2713,07/29/2025 17:45:00,24.064,,,,,
2714,07/29/2025 18:00:00,24.000,,,,,
2715,07/29/2025 18:15:00,23.968,,,,,
2716,07/29/2025 18:30:00,23.957,,,,,
2717,07/29/2025 18:45:00,23.925,,,,,
2718,07/29/2025 19:00:00,23.850,,,,,
2719,07/29/2025 19:15:00,23.732,,,,,
2720,07/29/2025 19:30:00,23.592,,,,,
2721,07/29/2025 19:45:00,23.389,,,,,
2722,07/29/2025 20:00:00,23.163,,,,,
2723,07/29/2025 20:15:00,22.970,,,,,
2724,07/29/2025 20:30:00,22.799,,,,,
2725,07/29/2025 20:45:00,22.649,,,,,
2726,07/29/2025 21:00:00,22.531,,,,,
2727,07/29/2025 21:15:00,22.434,,,,,
2728,07/29/2025 21:30:00,22.338,,,,,
2729,07/29/2025 21:45:00,22.230,,,,,
2730,07/29/2025 22:00:00,22.091,,,,,
2731,07/29/2025 22:15:00,21.952,,,,,
2732,07/29/2025 22:30:00,21.855,,,,,
2733,07/29/2025 22:45:00,21.780,,,,,
2734,07/29/2025 23:00:00,21.716,,,,,
2735,07/29/2025 23:15:00,21.651,,,,,
2736,07/29/2025 23:30:00,21.576,,,,,
2737,07/29/2025 23:45:00,21.512,,,,,
2738,07/30/2025 00:00:00,21.415,,,,,
2739,07/30/2025 00:15:00,21.308,,,,,
2740,07/30/2025 00:30:00,21.233,,,,,
2741,07/30/2025 00:45:00,21.147,,,,,
2742,07/30/2025 01:00:00,21.093,,,,,
2743,07/30/2025 01:15:00,21.008,,,,,
2744,07/30/2025 01:30:00,20.900,,,,,
2745,07/30/2025 01:45:00,20.793,,,,,
2746,07/30/2025 02:00:00,20.675,,,,,
2747,07/30/2025 02:15:00,20.547,,,,,
2748,07/30/2025 02:30:00,20.429,,,,,
2749,07/30/2025 02:45:00,20.311,,,,,
2750,07/30/2025 03:00:00,20.182,,,,,
2751,07/30/2025 03:15:00,20.075,,,,,
2752,07/30/2025 03:30:00,19.978,,,,,
2753,07/30/2025 03:45:00,19.871,,,,,
2754,07/30/2025 04:00:00,19.796,,,,,
2755,07/30/2025 04:15:00,19.678,,,,,
2756,07/30/2025 04:30:00,19.592,,,,,
2757,07/30/2025 04:45:00,19.528,,,,,
2758,07/30/2025 05:00:00,19.453,,,,,
2759,07/30/2025 05:15:00,19.377,,,,,
2760,07/30/2025 05:30:00,19.302,,,,,
2761,07/30/2025 05:45:00,19.217,,,,,
2762,07/30/2025 06:00:00,19.152,,,,,
2763,07/30/2025 06:15:00,19.088,,,,,
2764,07/30/2025 06:30:00,19.013,,,,,
2765,07/30/2025 06:45:00,18.981,,,,,
2766,07/30/2025 07:00:00,18.970,,,,,
2767,07/30/2025 07:15:00,18.959,,,,,
2768,07/30/2025 07:30:00,18.948,,,,,
2769,07/30/2025 07:45:00,18.981,,,,,
2770,07/30/2025 08:00:00,19.056,,,,,
2771,07/30/2025 08:15:00,19.099,,,,,
2772,07/30/2025 08:30:00,19.195,,,,,
2773,07/30/2025 08:45:00,19.260,,,,,
2774,07/30/2025 09:00:00,19.367,,,,,
2775,07/30/2025 09:15:00,19.485,,,,,
2776,07/30/2025 09:30:00,19.624,,,,,
2777,07/30/2025 09:45:00,19.774,,,,,
2778,07/30/2025 10:00:00,19.978,,,,,
2779,07/30/2025 10:15:00,20.182,,,,,
2780,07/30/2025 10:30:00,20.429,,,,,
2781,07/30/2025 10:45:00,20.697,,,,,
2782,07/30/2025 11:00:00,20.986,,,,,
2783,07/30/2025 11:15:00,21.276,,,,,
2784,07/30/2025 11:30:00,21.598,,,,,
2785,07/30/2025 11:45:00,21.909,,,,,
2786,07/30/2025 12:00:00,22.263,,,,,
2787,07/30/2025 12:15:00,22.606,,,,,
2788,07/30/2025 12:30:00,22.949,,,,,
2789,07/30/2025 12:45:00,23.045,,,,,
2790,07/30/2025 13:00:00,22.981,,,,,
2791,07/30/2025 13:15:00,23.013,,,,,
2792,07/30/2025 13:30:00,23.003,,,,,
2793,07/30/2025 13:45:00,22.949,,,,,
2794,07/30/2025 14:00:00,22.906,,,,,
2795,07/30/2025 14:15:00,22.874,,,,,
2796,07/30/2025 14:30:00,22.842,,,,,
2797,07/30/2025 14:45:00,22.874,,,,,
2798,07/30/2025 15:00:00,23.110,,,,,
2799,07/30/2025 15:15:00,23.271,,,,,
2800,07/30/2025 15:30:00,23.410,,,,,
2801,07/30/2025 15:45:00,23.485,,,,,
2802,07/30/2025 16:00:00,23.474,,,,,
2803,07/30/2025 16:15:00,23.453,,,,,
2804,07/30/2025 16:30:00,23.356,,,,,
2805,07/30/2025 16:45:00,23.206,,,,,
2806,07/30/2025 17:00:00,23.056,,,,,
2807,07/30/2025 17:15:00,22.938,,,,,
2808,07/30/2025 17:30:00,22.949,,,,,
2809,07/30/2025 17:45:00,23.013,,,,,
2810,07/30/2025 18:00:00,23.067,,,,,
2811,07/30/2025 18:15:00,23.013,,,,,
2812,07/30/2025 18:30:00,22.938,,,,,
2813,07/30/2025 18:45:00,22.831,,,,,
2814,07/30/2025 19:00:00,22.724,,,,,
2815,07/30/2025 19:15:00,22.616,,,,,
2816,07/30/2025 19:30:00,22.509,,,,,
2817,07/30/2025 19:45:00,22.413,,,,,
2818,07/30/2025 20:00:00,22.284,,,,,
2819,07/30/2025 20:15:00,22.166,,,,,
2820,07/30/2025 20:30:00,22.037,,,,,
2821,07/30/2025 20:45:00,21.973,,,,,
2822,07/30/2025 21:00:00,21.898,,,,,
2823,07/30/2025 21:15:00,21.844,,,,,
2824,07/30/2025 21:30:00,21.769,,,,,
2825,07/30/2025 21:45:00,21.737,,,,,
2826,07/30/2025 22:00:00,21.640,,,,,
2827,07/30/2025 22:15:00,21.512,,,,,
2828,07/30/2025 22:30:00,21.405,,,,,
2829,07/30/2025 22:45:00,21.254,,,,,
2830,07/30/2025 23:00:00,21.104,,,,,
2831,07/30/2025 23:15:00,20.933,,,,,
2832,07/30/2025 23:30:00,20.772,,,,,
2833,07/30/2025 23:45:00,20.632,,,,,
2834,07/31/2025 00:00:00,20.482,,,,,
2835,07/31/2025 00:15:00,20.364,,,,,
2836,07/31/2025 00:30:00,20.246,,,,,
2837,07/31/2025 00:45:00,20.139,,,,,
2838,07/31/2025 01:00:00,19.967,,,,,
2839,07/31/2025 01:15:00,19.828,,,,,
2840,07/31/2025 01:30:00,19.731,,,,,
2841,07/31/2025 01:45:00,19.646,,,,,
2842,07/31/2025 02:00:00,19.571,,,,,
2843,07/31/2025 02:15:00,19.463,,,,,
2844,07/31/2025 02:30:00,19.399,,,,,
2845,07/31/2025 02:45:00,19.324,,,,,
2846,07/31/2025 03:00:00,19.238,,,,,
2847,07/31/2025 03:15:00,19.152,,,,,
2848,07/31/2025 03:30:00,19.066,,,,,
2849,07/31/2025 03:45:00,18.970,,,,,
2850,07/31/2025 04:00:00,18.895,,,,,
2851,07/31/2025 04:15:00,18.830,,,,,
2852,07/31/2025 04:30:00,18.755,,,,,
2853,07/31/2025 04:45:00,18.691,,,,,
2854,07/31/2025 05:00:00,18.616,,,,,
2855,07/31/2025 05:15:00,18.530,,,,,
2856,07/31/2025 05:30:00,18.487,,,,,
2857,07/31/2025 05:45:00,18.423,,,,,
2858,07/31/2025 06:00:00,18.337,,,,,
2859,07/31/2025 06:15:00,18.262,,,,,
2860,07/31/2025 06:30:00,18.219,,,,,
2861,07/31/2025 06:45:00,18.241,,,,,
2862,07/31/2025 07:00:00,18.273,,,,,
2863,07/31/2025 07:15:00,18.294,,,,,
2864,07/31/2025 07:30:00,18.326,,,,,
2865,07/31/2025 07:45:00,18.380,,,,,
2866,07/31/2025 08:00:00,18.434,,,,,
2867,07/31/2025 08:15:00,18.455,,,,,
2868,07/31/2025 08:30:00,18.509,,,,,
2869,07/31/2025 08:45:00,18.595,,,,,
2870,07/31/2025 09:00:00,18.670,,,,,
2871,07/31/2025 09:15:00,18.798,,,,,
2872,07/31/2025 09:30:00,18.948,,,,,
2873,07/31/2025 09:45:00,19.152,,,,,
2874,07/31/2025 10:00:00,19.388,,,,,
2875,07/31/2025 10:15:00,19.635,,,,,
2876,07/31/2025 10:30:00,19.914,,,,,
2877,07/31/2025 10:45:00,20.171,,,,,
2878,07/31/2025 11:00:00,20.418,,,,,
2879,07/31/2025 11:15:00,20.622,,,,,
2880,07/31/2025 11:30:00,20.836,,,,,
2881,07/31/2025 11:45:00,21.136,,,,,
2882,07/31/2025 12:00:00,21.447,,,,,
2883,07/31/2025 12:15:00,21.748,,,,,
2884,07/31/2025 12:30:00,22.112,,,,,
2885,07/31/2025 12:45:00,22.509,,,,,
2886,07/31/2025 13:00:00,22.895,,,,,
2887,07/31/2025 13:15:00,23.303,,,,,
2888,07/31/2025 13:30:00,23.668,,,,,
2889,07/31/2025 13:45:00,23.957,,,,,
2890,07/31/2025 14:00:00,24.225,,,,,
2891,07/31/2025 14:15:00,24.354,,,,,
2892,07/31/2025 14:30:00,24.440,,,,,
2893,07/31/2025 14:45:00,24.440,,,,,
2894,07/31/2025 15:00:00,24.375,,,,,
2895,07/31/2025 15:15:00,24.290,,,,,
2896,07/31/2025 15:30:00,24.204,,,,,
2897,07/31/2025 15:45:00,24.118,,,,,
2898,07/31/2025 16:00:00,23.989,,,,,
2899,07/31/2025 16:15:00,23.925,,,,,
2900,07/31/2025 16:30:00,23.839,,,,,
2901,07/31/2025 16:45:00,23.796,,,,,
2902,07/31/2025 17:00:00,23.689,,,,,
2903,07/31/2025 17:15:00,23.582,,,,,
2904,07/31/2025 17:30:00,23.453,,,,,
2905,07/31/2025 17:45:00,23.410,,,,,
2906,07/31/2025 18:00:00,23.335,,,,,
2907,07/31/2025 18:15:00,23.196,,,,,
2908,07/31/2025 18:30:00,23.056,,,,,
2909,07/31/2025 18:45:00,22.927,,,,,
2910,07/31/2025 19:00:00,22.767,,,,,
2911,07/31/2025 19:15:00,22.595,,,,,
2912,07/31/2025 19:30:00,22.498,,,,,
2913,07/31/2025 19:45:00,22.402,,,,,
2914,07/31/2025 20:00:00,22.316,,,,,
2915,07/31/2025 20:15:00,22.252,,,,,
2916,07/31/2025 20:30:00,22.241,,,,,
2917,07/31/2025 20:45:00,22.209,,,,,
2918,07/31/2025 21:00:00,22.187,,,,,
2919,07/31/2025 21:15:00,22.080,,,,,
2920,07/31/2025 21:30:00,21.952,,,,,
2921,07/31/2025 21:45:00,21.791,,,,,
2922,07/31/2025 22:00:00,21.673,,,,,
2923,07/31/2025 22:15:00,21.555,,,,,
2924,07/31/2025 22:30:00,21.426,,,,,
2925,07/31/2025 22:45:00,21.297,,,,,
2926,07/31/2025 23:00:00,21.147,,,,,
2927,07/31/2025 23:15:00,20.976,,,,,
2928,07/31/2025 23:30:00,20.847,,,,,
2929,07/31/2025 23:45:00,20.718,,,,,
2930,08/01/2025 00:00:00,20.568,,,,,
2931,08/01/2025 00:15:00,20.471,,,,,
2932,08/01/2025 00:30:00,20.321,,,,,
2933,08/01/2025 00:45:00,20.182,,,,,
2934,08/01/2025 01:00:00,20.000,,,,,
2935,08/01/2025 01:15:00,19.839,,,,,
2936,08/01/2025 01:30:00,19.667,,,,,
2937,08/01/2025 01:45:00,19.538,,,,,
2938,08/01/2025 02:00:00,19.388,,,,,
2939,08/01/2025 02:15:00,19.292,,,,,
2940,08/01/2025 02:30:00,19.174,,,,,
2941,08/01/2025 02:45:00,19.109,,,,,
2942,08/01/2025 03:00:00,19.034,,,,,
2943,08/01/2025 03:15:00,18.938,,,,,
2944,08/01/2025 03:30:00,18.873,,,,,
2945,08/01/2025 03:45:00,18.809,,,,,
2946,08/01/2025 04:00:00,18.745,,,,,
2947,08/01/2025 04:15:00,18.670,,,,,
2948,08/01/2025 04:30:00,18.605,,,,,
2949,08/01/2025 04:45:00,18.562,,,,,
2950,08/01/2025 05:00:00,18.509,,,,,
2951,08/01/2025 05:15:00,18.466,,,,,
2952,08/01/2025 05:30:00,18.401,,,,,
2953,08/01/2025 05:45:00,18.326,,,,,
2954,08/01/2025 06:00:00,18.284,,,,,
2955,08/01/2025 06:15:00,18.241,,,,,
2956,08/01/2025 06:30:00,18.198,,,,,
2957,08/01/2025 06:45:00,18.176,,,,,
2958,08/01/2025 07:00:00,18.112,,,,,
2959,08/01/2025 07:15:00,18.090,,,,,
2960,08/01/2025 07:30:00,18.058,,,,,
2961,08/01/2025 07:45:00,18.080,,,,,
2962,08/01/2025 08:00:00,18.112,,,,,
2963,08/01/2025 08:15:00,18.176,,,,,
2964,08/01/2025 08:30:00,18.251,,,,,
2965,08/01/2025 08:45:00,18.391,,,,,
2966,08/01/2025 09:00:00,18.541,,,,,
2967,08/01/2025 09:15:00,18.616,,,,,
2968,08/01/2025 09:30:00,18.755,,,,,
2969,08/01/2025 09:45:00,19.024,,,,,
2970,08/01/2025 10:00:00,19.227,,,,,
2971,08/01/2025 10:15:00,19.335,,,,,
2972,08/01/2025 10:30:00,19.485,,,,,
2973,08/01/2025 10:45:00,19.753,,,,,
2974,08/01/2025 11:00:00,20.075,,,,,
2975,08/01/2025 11:15:00,20.396,,,,,
2976,08/01/2025 11:30:00,20.761,,,,,
2977,08/01/2025 11:45:00,21.115,,,,,
2978,08/01/2025 12:00:00,21.512,,,,,
2979,08/01/2025 12:15:00,21.952,,,,,
2980,08/01/2025 12:30:00,22.327,,,,,
2981,08/01/2025 12:45:00,22.713,,,,,
2982,08/01/2025 13:00:00,23.099,,,,,
2983,08/01/2025 13:15:00,23.507,,,,,
2984,08/01/2025 13:30:00,23.871,,,,,
2985,08/01/2025 13:45:00,24.279,,,,,
2986,08/01/2025 14:00:00,24.622,,,,,
2987,08/01/2025 14:15:00,24.804,,,,,
2988,08/01/2025 14:30:00,24.815,,,,,
2989,08/01/2025 14:45:00,24.794,,,,,
2990,08/01/2025 15:00:00,24.794,,,,,
2991,08/01/2025 15:15:00,24.794,,,,,
2992,08/01/2025 15:30:00,24.719,,,,,
2993,08/01/2025 15:45:00,24.708,,,,,
2994,08/01/2025 16:00:00,24.912,,,,,
2995,08/01/2025 16:15:00,25.083,,,,,
2996,08/01/2025 16:30:00,25.008,,,,,
2997,08/01/2025 16:45:00,24.751,,,,,
2998,08/01/2025 17:00:00,24.547,,,,,
2999,08/01/2025 17:15:00,24.397,,,,,
3000,08/01/2025 17:30:00,24.268,,,,,
3001,08/01/2025 17:45:00,24.075,,,,,
3002,08/01/2025 18:00:00,23.893,,,,,
3003,08/01/2025 18:15:00,23.753,,,,,
3004,08/01/2025 18:30:00,23.560,,,,,
3005,08/01/2025 18:45:00,23.378,,,,,
3006,08/01/2025 19:00:00,23.110,,,,,
3007,08/01/2025 19:15:00,22.906,,,,,
3008,08/01/2025 19:30:00,22.681,,,,,
3009,08/01/2025 19:45:00,22.531,,,,,
3010,08/01/2025 20:00:00,22.381,,,,,
3011,08/01/2025 20:15:00,22.166,,,,,
3012,08/01/2025 20:30:00,21.941,,,,,
3013,08/01/2025 20:45:00,21.791,,,,,
3014,08/01/2025 21:00:00,21.694,,,,,
3015,08/01/2025 21:15:00,21.673,,,,,
3016,08/01/2025 21:30:00,21.673,,,,,
3017,08/01/2025 21:45:00,21.673,,,,,
3018,08/01/2025 22:00:00,21.619,,,,,
3019,08/01/2025 22:15:00,21.512,,,,,
3020,08/01/2025 22:30:00,21.426,,,,,
3021,08/01/2025 22:45:00,21.297,,,,,
3022,08/01/2025 23:00:00,21.158,,,,,
3023,08/01/2025 23:15:00,21.029,,,,,
3024,08/01/2025 23:30:00,20.911,,,,,
3025,08/01/2025 23:45:00,20.804,,,,,
3026,08/02/2025 00:00:00,20.729,,,,,
3027,08/02/2025 00:15:00,20.622,,,,,
3028,08/02/2025 00:30:00,20.493,,,,,
